spectrum_index,spectrum_id,ms_level,rt_seconds,polarity,centroid,tic,base_peak_mz,base_peak_intensity,precursor_selected_ion_mz,isolation_window_target_mz,acquisition_mode_hint
2784,sample=1 period=1 cycle=465 experiment=1,1,153.18199999998,positive,True,847568.0,166.028366636407,18780.0,,,
2785,sample=1 period=1 cycle=465 experiment=2,2,153.25199999999998,positive,True,736151.0,42.034104066787,164604.0,105.15,105.15,DDA
2786,sample=1 period=1 cycle=465 experiment=3,2,153.29299999998,positive,True,609801.0,166.02937591555,12852.0,202.3,202.3,DDA
2787,sample=1 period=1 cycle=465 experiment=4,2,153.33400000002,positive,True,124374.0,46.064630545481,2447.0,283.5,283.5,DDA
2788,sample=1 period=1 cycle=465 experiment=5,2,153.37600000002,positive,True,446689.0,381.209879904215,5263.0,394.1,394.1,DDA
2789,sample=1 period=1 cycle=465 experiment=6,2,153.417,positive,True,488789.0,556.276455460676,12527.0,637.4,637.4,DDA
2790,sample=1 period=1 cycle=466 experiment=1,1,153.51199999998,positive,True,726966.0,166.028365255998,22678.0,,,
2791,sample=1 period=1 cycle=466 experiment=2,2,153.582,positive,True,657095.0,42.034103717303,128932.0,105.15,105.15,DDA
2792,sample=1 period=1 cycle=466 experiment=3,2,153.62299999998,positive,True,609388.0,166.029374535132,9781.0,202.3,202.3,DDA
2793,sample=1 period=1 cycle=466 experiment=4,2,153.66400000002,positive,True,140857.0,46.064630162485,1934.0,283.5,283.5,DDA
2794,sample=1 period=1 cycle=466 experiment=5,2,153.70499999999998,positive,True,534371.0,381.198918085864,15454.0,394.1,394.1,DDA
2795,sample=1 period=1 cycle=466 experiment=6,2,153.747,positive,True,371609.0,397.184518497926,3033.0,637.4,637.4,DDA
2796,sample=1 period=1 cycle=467 experiment=1,1,153.84199999998,positive,True,806715.0,68.010793886435,17216.0,,,
2797,sample=1 period=1 cycle=467 experiment=2,2,153.91300000002002,positive,True,644000.0,42.034103717303,127591.0,105.15,105.15,DDA
2798,sample=1 period=1 cycle=467 experiment=3,2,153.954,positive,True,663307.0,166.029374535132,11470.0,202.3,202.3,DDA
2799,sample=1 period=1 cycle=467 experiment=4,2,153.99499999998,positive,True,153236.0,46.064630162485,1877.0,283.5,283.5,DDA
2800,sample=1 period=1 cycle=467 experiment=5,2,154.03600000001998,positive,True,411986.0,98.982255928498,5077.0,394.1,394.1,DDA
2801,sample=1 period=1 cycle=467 experiment=6,2,154.077,positive,True,330090.0,556.273141332768,2107.0,637.4,637.4,DDA
2802,sample=1 period=1 cycle=468 experiment=1,1,154.173,positive,True,737263.0,68.010793886435,20468.0,,,
2803,sample=1 period=1 cycle=468 experiment=2,2,154.242,positive,True,725874.0,42.034103717303,142038.0,105.15,105.15,DDA
2804,sample=1 period=1 cycle=468 experiment=3,2,154.28299999997998,positive,True,646362.0,166.027566489644,11220.0,202.3,202.3,DDA
2805,sample=1 period=1 cycle=468 experiment=4,2,154.32400000002,positive,True,141331.0,46.064630162485,2614.0,283.5,283.5,DDA
2806,sample=1 period=1 cycle=468 experiment=5,2,154.365,positive,True,480731.0,381.204397390603,6030.0,394.1,394.1,DDA
2807,sample=1 period=1 cycle=468 experiment=6,2,154.40599999998,positive,True,504378.0,397.184518497926,4627.0,637.4,637.4,DDA
2808,sample=1 period=1 cycle=469 experiment=1,1,154.50199999998,positive,True,705812.0,68.010795134867,18970.0,,,
2809,sample=1 period=1 cycle=469 experiment=2,2,154.572,positive,True,690184.0,42.034104488896,149373.0,105.15,105.15,DDA
2810,sample=1 period=1 cycle=469 experiment=3,2,154.61299999998,positive,True,614844.0,166.031185638196,7711.0,202.3,202.3,DDA
2811,sample=1 period=1 cycle=469 experiment=4,2,154.65400000002,positive,True,148196.0,46.065583374578,2252.0,283.5,283.5,DDA
2812,sample=1 period=1 cycle=469 experiment=5,2,154.69500000000002,positive,True,440102.0,98.983653786804,6946.0,394.1,394.1,DDA
2813,sample=1 period=1 cycle=469 experiment=6,2,154.73599999998,positive,True,377376.0,278.113729942648,2765.0,637.4,637.4,DDA
2814,sample=1 period=1 cycle=470 experiment=1,1,154.83199999997998,positive,True,688239.0,68.011952284005,19526.0,,,
2815,sample=1 period=1 cycle=470 experiment=2,2,154.90200000000002,positive,True,731215.0,42.034104488896,162613.0,105.15,105.15,DDA
2816,sample=1 period=1 cycle=470 experiment=3,2,154.94299999998,positive,True,613983.0,166.027569537309,7810.0,202.3,202.3,DDA
2817,sample=1 period=1 cycle=470 experiment=4,2,154.98400000002,positive,True,121350.0,46.063678651398,1490.0,283.5,283.5,DDA
2818,sample=1 period=1 cycle=470 experiment=5,2,155.025,positive,True,566335.0,381.207144055323,11773.0,394.1,394.1,DDA
2819,sample=1 period=1 cycle=470 experiment=6,2,155.06599999998,positive,True,326686.0,556.283080082223,3132.0,637.4,637.4,DDA
2820,sample=1 period=1 cycle=471 experiment=1,1,155.16199999998,positive,True,833574.0,68.010795134867,21064.0,,,
2821,sample=1 period=1 cycle=471 experiment=2,2,155.232,positive,True,621020.0,42.034104488896,121181.0,105.15,105.15,DDA
2822,sample=1 period=1 cycle=471 experiment=3,2,155.27299999998002,positive,True,624179.0,166.031185638196,12060.0,202.3,202.3,DDA
2823,sample=1 period=1 cycle=471 experiment=4,2,155.31400000002,positive,True,134934.0,46.064631008065,1841.0,283.5,283.5,DDA
2824,sample=1 period=1 cycle=471 experiment=5,2,155.355,positive,True,523960.0,381.207144055323,8076.0,394.1,394.1,DDA
2825,sample=1 period=1 cycle=471 experiment=6,2,155.39599999998,positive,True,281925.0,556.273151543929,2070.0,637.4,637.4,DDA
2826,sample=1 period=1 cycle=472 experiment=1,1,155.49199999998,positive,True,819368.0,166.029990676783,19334.0,,,
2827,sample=1 period=1 cycle=472 experiment=2,2,155.56300000002,positive,True,687677.0,42.0340575014,159512.0,105.15,105.15,DDA
2828,sample=1 period=1 cycle=472 experiment=3,2,155.60399999999998,positive,True,657143.0,140.072461006323,10122.0,202.3,202.3,DDA
2829,sample=1 period=1 cycle=472 experiment=4,2,155.64499999997997,positive,True,126037.0,46.065531880524,2599.0,283.5,283.5,DDA
2830,sample=1 period=1 cycle=472 experiment=5,2,155.68600000002002,positive,True,496228.0,381.203978261758,6254.0,394.1,394.1,DDA
2831,sample=1 period=1 cycle=472 experiment=6,2,155.727,positive,True,349622.0,397.189674804996,2424.0,637.4,637.4,DDA
2832,sample=1 period=1 cycle=473 experiment=1,1,155.82299999999998,positive,True,697530.0,68.010719109529,17287.0,,,
2833,sample=1 period=1 cycle=473 experiment=2,2,155.892,positive,True,590739.0,42.0340575014,117595.0,105.15,105.15,DDA
2834,sample=1 period=1 cycle=473 experiment=3,2,155.93299999998,positive,True,627311.0,166.029191988182,12820.0,202.3,202.3,DDA
2835,sample=1 period=1 cycle=473 experiment=4,2,155.97400000002,positive,True,129312.0,46.064579515076,2088.0,283.5,283.5,DDA
2836,sample=1 period=1 cycle=473 experiment=5,2,156.015,positive,True,579957.0,381.206717925883,7924.0,394.1,394.1,DDA
2837,sample=1 period=1 cycle=473 experiment=6,2,156.05599999997997,positive,True,284680.0,397.184081799164,2312.0,637.4,637.4,DDA
2838,sample=1 period=1 cycle=474 experiment=1,1,156.15199999998,positive,True,737475.0,68.010719109529,21576.0,,,
2839,sample=1 period=1 cycle=474 experiment=2,2,156.22199999999998,positive,True,579337.0,42.0340575014,123724.0,105.15,105.15,DDA
2840,sample=1 period=1 cycle=474 experiment=3,2,156.26299999998002,positive,True,613936.0,140.070800299681,9188.0,202.3,202.3,DDA
2841,sample=1 period=1 cycle=474 experiment=4,2,156.30400000002,positive,True,150439.0,46.064579515076,2583.0,283.5,283.5,DDA
2842,sample=1 period=1 cycle=474 experiment=5,2,156.345,positive,True,448579.0,381.206717925883,5083.0,394.1,394.1,DDA
2843,sample=1 period=1 cycle=474 experiment=6,2,156.38599999998,positive,True,594338.0,397.189674804996,5868.0,637.4,637.4,DDA
2844,sample=1 period=1 cycle=475 experiment=1,1,156.48199999998002,positive,True,752899.0,166.028269124152,18110.0,,,
2845,sample=1 period=1 cycle=475 experiment=2,2,156.552,positive,True,783308.0,42.034079379196,181354.0,105.15,105.15,DDA
2846,sample=1 period=1 cycle=475 experiment=3,2,156.59299999997998,positive,True,564966.0,166.031086456988,8397.0,202.3,202.3,DDA
2847,sample=1 period=1 cycle=475 experiment=4,2,156.63400000002002,positive,True,132964.0,46.06460349067,2167.0,283.5,283.5,DDA
2848,sample=1 period=1 cycle=475 experiment=5,2,156.675,positive,True,469187.0,98.98359465744,8191.0,394.1,394.1,DDA
2849,sample=1 period=1 cycle=475 experiment=6,2,156.71599999998,positive,True,381537.0,397.181492035082,4494.0,637.4,637.4,DDA
2850,sample=1 period=1 cycle=476 experiment=1,1,156.81199999998,positive,True,771404.0,166.028269124152,20461.0,,,
2851,sample=1 period=1 cycle=476 experiment=2,2,156.882,positive,True,725342.0,42.034079379196,161983.0,105.15,105.15,DDA
2852,sample=1 period=1 cycle=476 experiment=3,2,156.92299999998,positive,True,579898.0,166.02747035826,7644.0,202.3,202.3,DDA
2853,sample=1 period=1 cycle=476 experiment=4,2,156.96400000001998,positive,True,136083.0,46.06460349067,1792.0,283.5,283.5,DDA
2854,sample=1 period=1 cycle=476 experiment=5,2,157.005,positive,True,448619.0,98.98359465744,4766.0,394.1,394.1,DDA
2855,sample=1 period=1 cycle=476 experiment=6,2,157.04599999998,positive,True,388813.0,556.276128746796,2694.0,637.4,637.4,DDA
2856,sample=1 period=1 cycle=477 experiment=1,1,157.14199999998,positive,True,716148.0,68.010754507603,16888.0,,,
2857,sample=1 period=1 cycle=477 experiment=2,2,157.21200000000002,positive,True,699190.0,42.034079379196,151635.0,105.15,105.15,DDA
2858,sample=1 period=1 cycle=477 experiment=3,2,157.25299999998,positive,True,695104.0,166.029278402702,16195.0,202.3,202.3,DDA
2859,sample=1 period=1 cycle=477 experiment=4,2,157.29499999998,positive,True,149992.0,46.06460349067,1725.0,283.5,283.5,DDA
2860,sample=1 period=1 cycle=477 experiment=5,2,157.33600000002,positive,True,391723.0,381.209656010937,5040.0,394.1,394.1,DDA
2861,sample=1 period=1 cycle=477 experiment=6,2,157.37699999999998,positive,True,332127.0,278.115903883147,2635.0,637.4,637.4,DDA
2862,sample=1 period=1 cycle=478 experiment=1,1,157.47199999998,positive,True,818681.0,68.010807811411,20679.0,,,
2863,sample=1 period=1 cycle=478 experiment=2,2,157.542,positive,True,758202.0,42.03411232364,172541.0,105.15,105.15,DDA
2864,sample=1 period=1 cycle=478 experiment=3,2,157.58299999998,positive,True,733410.0,166.029408529073,14906.0,202.3,202.3,DDA
2865,sample=1 period=1 cycle=478 experiment=4,2,157.62400000002,positive,True,110222.0,46.065591960749,1422.0,283.5,283.5,DDA
2866,sample=1 period=1 cycle=478 experiment=5,2,157.665,positive,True,521945.0,381.198996135026,9786.0,394.1,394.1,DDA
2867,sample=1 period=1 cycle=478 experiment=6,2,157.70599999998,positive,True,277699.0,278.113781780312,1966.0,637.4,637.4,DDA
2868,sample=1 period=1 cycle=479 experiment=1,1,157.80199999997998,positive,True,899268.0,166.028399249732,21332.0,,,
2869,sample=1 period=1 cycle=479 experiment=2,2,157.872,positive,True,738591.0,42.03411232364,157918.0,105.15,105.15,DDA
2870,sample=1 period=1 cycle=479 experiment=3,2,157.91299999998,positive,True,667716.0,166.029408529073,15017.0,202.3,202.3,DDA
2871,sample=1 period=1 cycle=479 experiment=4,2,157.95400000002,positive,True,121943.0,46.064639594059,1321.0,283.5,283.5,DDA
2872,sample=1 period=1 cycle=479 experiment=5,2,157.995,positive,True,460553.0,98.982276194773,6356.0,394.1,394.1,DDA
2873,sample=1 period=1 cycle=479 experiment=6,2,158.03599999998002,positive,True,333473.0,397.184599820084,2358.0,637.4,637.4,DDA
2874,sample=1 period=1 cycle=480 experiment=1,1,158.13199999998,positive,True,676182.0,68.010807811411,19994.0,,,
2875,sample=1 period=1 cycle=480 experiment=2,2,158.202,positive,True,633270.0,42.03411232364,140692.0,105.15,105.15,DDA
2876,sample=1 period=1 cycle=480 experiment=3,2,158.24299999998001,positive,True,604141.0,166.029408529073,10389.0,202.3,202.3,DDA
2877,sample=1 period=1 cycle=480 experiment=4,2,158.28400000002,positive,True,131315.0,46.063687237214,1730.0,283.5,283.5,DDA
2878,sample=1 period=1 cycle=480 experiment=5,2,158.325,positive,True,421513.0,98.982276194773,4380.0,394.1,394.1,DDA
2879,sample=1 period=1 cycle=480 experiment=6,2,158.36599999997998,positive,True,463650.0,278.111441712433,3089.0,637.4,637.4,DDA
2880,sample=1 period=1 cycle=481 experiment=1,1,158.46199999998,positive,True,830004.0,166.028594453844,23462.0,,,
2881,sample=1 period=1 cycle=481 experiment=2,2,158.53199999999998,positive,True,942635.0,42.034161744291,212060.0,105.15,105.15,DDA
2882,sample=1 period=1 cycle=481 experiment=3,2,158.57299999998,positive,True,639725.0,166.029603734372,11200.0,202.3,202.3,DDA
2883,sample=1 period=1 cycle=481 experiment=4,2,158.61400000002,positive,True,128720.0,46.065646121321,2159.0,283.5,283.5,DDA
2884,sample=1 period=1 cycle=481 experiment=5,2,158.655,positive,True,533145.0,381.210402985056,7305.0,394.1,394.1,DDA
2885,sample=1 period=1 cycle=481 experiment=6,2,158.69599999998,positive,True,386051.0,556.280528278094,3170.0,637.4,637.4,DDA
2886,sample=1 period=1 cycle=482 experiment=1,1,158.79199999998002,positive,True,879732.0,68.01088777357,22309.0,,,
2887,sample=1 period=1 cycle=482 experiment=2,2,158.862,positive,True,702945.0,42.034161744291,138549.0,105.15,105.15,DDA
2888,sample=1 period=1 cycle=482 experiment=3,2,158.90299999997998,positive,True,581878.0,140.07114767003,8289.0,202.3,202.3,DDA
2889,sample=1 period=1 cycle=482 experiment=4,2,158.94400000002003,positive,True,148468.0,46.064693753511,1824.0,283.5,283.5,DDA
2890,sample=1 period=1 cycle=482 experiment=5,2,158.985,positive,True,527755.0,381.210402985056,9256.0,394.1,394.1,DDA
2891,sample=1 period=1 cycle=482 experiment=6,2,159.02599999998,positive,True,300289.0,556.280528278094,2298.0,637.4,637.4,DDA
2892,sample=1 period=1 cycle=483 experiment=1,1,159.12199999998,positive,True,901680.0,68.01088777357,22124.0,,,
2893,sample=1 period=1 cycle=483 experiment=2,2,159.192,positive,True,703051.0,42.034161744291,152237.0,105.15,105.15,DDA
2894,sample=1 period=1 cycle=483 experiment=3,2,159.23299999998,positive,True,698960.0,166.027795686388,19170.0,202.3,202.3,DDA
2895,sample=1 period=1 cycle=483 experiment=4,2,159.27400000001998,positive,True,138185.0,46.064693753511,2301.0,283.5,283.5,DDA
2896,sample=1 period=1 cycle=483 experiment=5,2,159.315,positive,True,486508.0,98.983788614184,5804.0,394.1,394.1,DDA
2897,sample=1 period=1 cycle=483 experiment=6,2,159.35599999997999,positive,True,325645.0,278.114108766261,2478.0,637.4,637.4,DDA
2898,sample=1 period=1 cycle=484 experiment=1,1,159.45199999998,positive,True,952860.0,68.01080999733,20710.0,,,
2899,sample=1 period=1 cycle=484 experiment=2,2,159.522,positive,True,713348.0,42.034113674649,168509.0,105.15,105.15,DDA
2900,sample=1 period=1 cycle=484 experiment=3,2,159.56299999998,positive,True,594119.0,166.027605819468,7775.0,202.3,202.3,DDA
2901,sample=1 period=1 cycle=484 experiment=4,2,159.60400000002,positive,True,118338.0,46.064641074612,2209.0,283.5,283.5,DDA
2902,sample=1 period=1 cycle=484 experiment=5,2,159.645,positive,True,525747.0,381.207227360876,10525.0,394.1,394.1,DDA
2903,sample=1 period=1 cycle=484 experiment=6,2,159.68599999998,positive,True,476691.0,556.273273106819,4959.0,637.4,637.4,DDA
2904,sample=1 period=1 cycle=485 experiment=1,1,159.78199999998,positive,True,684277.0,68.01080999733,17908.0,,,
2905,sample=1 period=1 cycle=485 experiment=2,2,159.852,positive,True,574623.0,42.034113674649,127842.0,105.15,105.15,DDA
2906,sample=1 period=1 cycle=485 experiment=3,2,159.89299999998,positive,True,589360.0,166.029413865385,8618.0,202.3,202.3,DDA
2907,sample=1 period=1 cycle=485 experiment=4,2,159.93400000002,positive,True,143424.0,46.064641074612,2075.0,283.5,283.5,DDA
2908,sample=1 period=1 cycle=485 experiment=5,2,159.975,positive,True,567874.0,381.20448769309,7772.0,394.1,394.1,DDA
2909,sample=1 period=1 cycle=485 experiment=6,2,160.01599999998,positive,True,379511.0,278.113790719101,3152.0,637.4,637.4,DDA
2910,sample=1 period=1 cycle=486 experiment=1,1,160.11199999998,positive,True,690559.0,68.01080999733,20500.0,,,
2911,sample=1 period=1 cycle=486 experiment=2,2,160.18200000000002,positive,True,573114.0,42.034113674649,140579.0,105.15,105.15,DDA
2912,sample=1 period=1 cycle=486 experiment=3,2,160.22299999998,positive,True,553954.0,166.029413865385,7615.0,202.3,202.3,DDA
2913,sample=1 period=1 cycle=486 experiment=4,2,160.26400000002,positive,True,136720.0,46.064641074612,1970.0,283.5,283.5,DDA
2914,sample=1 period=1 cycle=486 experiment=5,2,160.30499999999998,positive,True,477290.0,381.207227360876,6446.0,394.1,394.1,DDA
2915,sample=1 period=1 cycle=486 experiment=6,2,160.34599999998,positive,True,303275.0,397.190205599207,2567.0,637.4,637.4,DDA
2916,sample=1 period=1 cycle=487 experiment=1,1,160.44199999998,positive,True,710451.0,68.010749572678,19018.0,,,
2917,sample=1 period=1 cycle=487 experiment=2,2,160.512,positive,True,810729.0,42.034076329164,192792.0,105.15,105.15,DDA
2918,sample=1 period=1 cycle=487 experiment=3,2,160.55299999998002,positive,True,633047.0,140.072523747143,10036.0,202.3,202.3,DDA
2919,sample=1 period=1 cycle=487 experiment=4,2,160.59400000002,positive,True,154911.0,46.065552514053,1605.0,283.5,283.5,DDA
2920,sample=1 period=1 cycle=487 experiment=5,2,160.635,positive,True,499347.0,381.206888674806,9062.0,394.1,394.1,DDA
2921,sample=1 period=1 cycle=487 experiment=6,2,160.67599999998,positive,True,319041.0,397.184259704619,2215.0,637.4,637.4,DDA
2922,sample=1 period=1 cycle=488 experiment=1,1,160.77199999998,positive,True,707288.0,68.010749572678,18224.0,,,
2923,sample=1 period=1 cycle=488 experiment=2,2,160.84199999999998,positive,True,689569.0,42.034076329164,158140.0,105.15,105.15,DDA
2924,sample=1 period=1 cycle=488 experiment=3,2,160.88299999998,positive,True,554575.0,166.02745831115,8877.0,202.3,202.3,DDA
2925,sample=1 period=1 cycle=488 experiment=4,2,160.92400000002002,positive,True,127077.0,46.064600148179,1722.0,283.5,283.5,DDA
2926,sample=1 period=1 cycle=488 experiment=5,2,160.965,positive,True,536362.0,381.206888674806,9466.0,394.1,394.1,DDA
2927,sample=1 period=1 cycle=488 experiment=6,2,161.00599999998,positive,True,351220.0,397.184259704619,2388.0,637.4,637.4,DDA
2928,sample=1 period=1 cycle=489 experiment=1,1,161.10199999998,positive,True,779260.0,68.010749572678,19325.0,,,
2929,sample=1 period=1 cycle=489 experiment=2,2,161.172,positive,True,706932.0,42.034076329164,156422.0,105.15,105.15,DDA
2930,sample=1 period=1 cycle=489 experiment=3,2,161.21299999997998,positive,True,622197.0,166.02745831115,10567.0,202.3,202.3,DDA
2931,sample=1 period=1 cycle=489 experiment=4,2,161.25400000002,positive,True,150899.0,46.064600148179,3024.0,283.5,283.5,DDA
2932,sample=1 period=1 cycle=489 experiment=5,2,161.29500000000002,positive,True,532709.0,381.206888674806,10297.0,394.1,394.1,DDA
2933,sample=1 period=1 cycle=489 experiment=6,2,161.33599999998,positive,True,311254.0,397.187056203865,2311.0,637.4,637.4,DDA
2934,sample=1 period=1 cycle=490 experiment=1,1,161.43199999998,positive,True,810120.0,68.010715726561,21841.0,,,
2935,sample=1 period=1 cycle=490 experiment=2,2,161.502,positive,True,783325.0,42.034055410555,175674.0,105.15,105.15,DDA
2936,sample=1 period=1 cycle=490 experiment=3,2,161.54299999998,positive,True,632552.0,166.02918372961,16586.0,202.3,202.3,DDA
2937,sample=1 period=1 cycle=490 experiment=4,2,161.58400000001998,positive,True,142046.0,46.064577223746,2258.0,283.5,283.5,DDA
2938,sample=1 period=1 cycle=490 experiment=5,2,161.625,positive,True,431795.0,381.203959300028,5162.0,394.1,394.1,DDA
2939,sample=1 period=1 cycle=490 experiment=6,2,161.66599999998,positive,True,367960.0,397.192451565655,4294.0,637.4,637.4,DDA
2940,sample=1 period=1 cycle=491 experiment=1,1,161.76199999998002,positive,True,898921.0,68.010715726561,20375.0,,,
2941,sample=1 period=1 cycle=491 experiment=2,2,161.832,positive,True,586006.0,42.034055410555,127389.0,105.15,105.15,DDA
2942,sample=1 period=1 cycle=491 experiment=3,2,161.87299999997998,positive,True,677097.0,166.027375686199,9363.0,202.3,202.3,DDA
2943,sample=1 period=1 cycle=491 experiment=4,2,161.91400000002,positive,True,153256.0,46.064577223746,1777.0,283.5,283.5,DDA
2944,sample=1 period=1 cycle=491 experiment=5,2,161.955,positive,True,427631.0,98.983538215088,4934.0,394.1,394.1,DDA
2945,sample=1 period=1 cycle=491 experiment=6,2,161.99599999998,positive,True,367112.0,397.184062042557,2657.0,637.4,637.4,DDA
2946,sample=1 period=1 cycle=492 experiment=1,1,162.09199999997998,positive,True,921326.0,166.028174451635,19637.0,,,
2947,sample=1 period=1 cycle=492 experiment=2,2,162.162,positive,True,747922.0,42.034055410555,160121.0,105.15,105.15,DDA
2948,sample=1 period=1 cycle=492 experiment=3,2,162.20299999998,positive,True,684500.0,166.02918372961,19129.0,202.3,202.3,DDA
2949,sample=1 period=1 cycle=492 experiment=4,2,162.24400000001998,positive,True,137029.0,46.065529589146,1665.0,283.5,283.5,DDA
2950,sample=1 period=1 cycle=492 experiment=5,2,162.28500000000003,positive,True,507442.0,98.983538215088,6777.0,394.1,394.1,DDA
2951,sample=1 period=1 cycle=492 experiment=6,2,162.32599999998,positive,True,352506.0,397.192451565655,2476.0,637.4,637.4,DDA
2952,sample=1 period=1 cycle=493 experiment=1,1,162.42199999998,positive,True,783403.0,166.028324243558,19497.0,,,
2953,sample=1 period=1 cycle=493 experiment=2,2,162.49200000000002,positive,True,590950.0,42.03409333401,125015.0,105.15,105.15,DDA
2954,sample=1 period=1 cycle=493 experiment=3,2,162.53299999998,positive,True,637921.0,140.07258041335,8407.0,202.3,202.3,DDA
2955,sample=1 period=1 cycle=493 experiment=4,2,162.57400000002,positive,True,114525.0,46.064618783569,1750.0,283.5,283.5,DDA
2956,sample=1 period=1 cycle=493 experiment=5,2,162.61499999999998,positive,True,457418.0,381.207042891693,5177.0,394.1,394.1,DDA
2957,sample=1 period=1 cycle=493 experiment=6,2,162.65599999998,positive,True,348438.0,278.113656137645,3720.0,637.4,637.4,DDA
2958,sample=1 period=1 cycle=494 experiment=1,1,162.75199999998,positive,True,700110.0,68.010777086363,20586.0,,,
2959,sample=1 period=1 cycle=494 experiment=2,2,162.82199999999997,positive,True,642621.0,42.03409333401,143337.0,105.15,105.15,DDA
2960,sample=1 period=1 cycle=494 experiment=3,2,162.86299999998,positive,True,478733.0,140.070919705292,5707.0,202.3,202.3,DDA
2961,sample=1 period=1 cycle=494 experiment=4,2,162.90400000002,positive,True,125709.0,46.064618783569,1793.0,283.5,283.5,DDA
2962,sample=1 period=1 cycle=494 experiment=5,2,162.945,positive,True,516110.0,381.207042891693,7247.0,394.1,394.1,DDA
2963,sample=1 period=1 cycle=494 experiment=6,2,162.98599999998,positive,True,435244.0,397.187216885513,4785.0,637.4,637.4,DDA
2964,sample=1 period=1 cycle=495 experiment=1,1,163.08199999998,positive,True,827191.0,68.010777086363,18533.0,,,
2965,sample=1 period=1 cycle=495 experiment=2,2,163.152,positive,True,664369.0,42.03409333401,139349.0,105.15,105.15,DDA
2966,sample=1 period=1 cycle=495 experiment=3,2,163.19299999998,positive,True,642998.0,166.029333522443,11517.0,202.3,202.3,DDA
2967,sample=1 period=1 cycle=495 experiment=4,2,163.23400000002002,positive,True,140242.0,46.065571149829,2718.0,283.5,283.5,DDA
2968,sample=1 period=1 cycle=495 experiment=5,2,163.275,positive,True,488858.0,98.983627518814,5589.0,394.1,394.1,DDA
2969,sample=1 period=1 cycle=495 experiment=6,2,163.31599999998,positive,True,437348.0,556.279622935726,5027.0,637.4,637.4,DDA
2970,sample=1 period=1 cycle=496 experiment=1,1,163.41199999998,positive,True,850046.0,166.028324864451,17855.0,,,
2971,sample=1 period=1 cycle=496 experiment=2,2,163.482,positive,True,656162.0,42.034093491204,136797.0,105.15,105.15,DDA
2972,sample=1 period=1 cycle=496 experiment=3,2,163.52299999998002,positive,True,641427.0,166.02933414334,16837.0,202.3,202.3,DDA
2973,sample=1 period=1 cycle=496 experiment=4,2,163.56400000002,positive,True,150956.0,46.065571322099,2417.0,283.5,283.5,DDA
2974,sample=1 period=1 cycle=496 experiment=5,2,163.605,positive,True,577775.0,381.207044317286,7528.0,394.1,394.1,DDA
2975,sample=1 period=1 cycle=496 experiment=6,2,163.64599999998,positive,True,497313.0,278.113657177702,5127.0,637.4,637.4,DDA
2976,sample=1 period=1 cycle=497 experiment=1,1,163.74199999998,positive,True,735310.0,68.010777340701,17047.0,,,
2977,sample=1 period=1 cycle=497 experiment=2,2,163.812,positive,True,660671.0,42.034093491204,141210.0,105.15,105.15,DDA
2978,sample=1 period=1 cycle=497 experiment=3,2,163.85299999998,positive,True,600409.0,46.065571322099,8996.0,202.3,202.3,DDA
2979,sample=1 period=1 cycle=497 experiment=4,2,163.89400000002001,positive,True,150560.0,46.064618955836,1909.0,283.5,283.5,DDA
2980,sample=1 period=1 cycle=497 experiment=5,2,163.935,positive,True,468168.0,381.207044317286,6546.0,394.1,394.1,DDA
2981,sample=1 period=1 cycle=497 experiment=6,2,163.97599999998,positive,True,406621.0,556.282934537778,3631.0,637.4,637.4,DDA
2982,sample=1 period=1 cycle=498 experiment=1,1,164.07199999998002,positive,True,836435.0,68.010777340701,18048.0,,,
2983,sample=1 period=1 cycle=498 experiment=2,2,164.142,positive,True,546587.0,42.034093491204,111496.0,105.15,105.15,DDA
2984,sample=1 period=1 cycle=498 experiment=3,2,164.18299999997998,positive,True,583107.0,166.02933414334,9155.0,202.3,202.3,DDA
2985,sample=1 period=1 cycle=498 experiment=4,2,164.22400000002,positive,True,120760.0,46.064618955836,1839.0,283.5,283.5,DDA
2986,sample=1 period=1 cycle=498 experiment=5,2,164.26500000000001,positive,True,593741.0,98.983627888981,7851.0,394.1,394.1,DDA
2987,sample=1 period=1 cycle=498 experiment=6,2,164.30599999998,positive,True,270680.0,556.279625016035,2017.0,637.4,637.4,DDA
2988,sample=1 period=1 cycle=499 experiment=1,1,164.40199999997998,positive,True,870243.0,68.010725231674,21072.0,,,
2989,sample=1 period=1 cycle=499 experiment=2,2,164.472,positive,True,712193.0,42.034061285195,146258.0,105.15,105.15,DDA
2990,sample=1 period=1 cycle=499 experiment=3,2,164.51299999998,positive,True,631775.0,166.029206933691,12870.0,202.3,202.3,DDA
2991,sample=1 period=1 cycle=499 experiment=4,2,164.55400000001998,positive,True,151171.0,46.064583661688,2141.0,283.5,283.5,DDA
2992,sample=1 period=1 cycle=499 experiment=5,2,164.595,positive,True,442178.0,381.206752241104,5193.0,394.1,394.1,DDA
2993,sample=1 period=1 cycle=499 experiment=6,2,164.63599999998002,positive,True,404781.0,556.279198801379,4727.0,637.4,637.4,DDA
2994,sample=1 period=1 cycle=500 experiment=1,1,164.73199999998,positive,True,767940.0,166.028197655576,18048.0,,,
2995,sample=1 period=1 cycle=500 experiment=2,2,164.80200000000002,positive,True,684343.0,42.034061285195,168064.0,105.15,105.15,DDA
2996,sample=1 period=1 cycle=500 experiment=3,2,164.84299999998,positive,True,685255.0,166.029206933691,27840.0,202.3,202.3,DDA
2997,sample=1 period=1 cycle=500 experiment=4,2,164.88400000002,positive,True,138955.0,46.063631305999,1443.0,283.5,283.5,DDA
